   112
     1   8.3959767796678324e-06   3.9264254520647324e-05
     2   2.6032889311189704e-04   1.8970990466760234e-05
     3   3.3988600637366809e-05   2.3395076919687093e-05
     4   3.3819933488860771e-05   2.7948900899543843e-05
     5   9.2910061973405130e-05   2.1778489787722777e-05
     6   1.5354423431158909e-05   9.2779105499629788e-06
     7   6.1827310725994783e-05   3.7364092667275685e-05
     8   1.9178076862165947e-04   1.1255630072284152e-04
     9   8.4674580452740909e-05   6.5381994957078535e-06
    10   7.0259093273789591e-05   4.4470459112591240e-05
    11   5.4124262159582189e-05   1.9633318778170930e-05
    12   4.0656363664233213e-05   1.5013659213297636e-05
    13   1.5172126343907807e-05   8.5934910111667898e-06
    14   6.1534511534481681e-05   1.2983537176735007e-05
    15   5.2936921217433336e-06   1.6200645614032487e-06
    16   2.0437292580867710e-06   1.4366360940245400e-06
    17   9.6099587565904974e-06   6.4541911203451278e-06
    18   4.8575432871565857e-05   9.1208283411136856e-05
    19   2.2981434850331006e-04   3.3030582680543016e-06
    20   6.0305529641457578e-06   5.1677461095680279e-06
    21   8.6226331198293221e-06   2.3618415207317990e-06
    22   4.0866995353221819e-05   9.3956613024460560e-05
    23   2.2849467530674418e-04   8.4744662750613274e-06
    24   9.6824937607598258e-05   3.4671878271406157e-05
    25   1.6283827440307234e-05   1.5669399137364687e-06
    26   6.2405739017437738e-06   1.4398331933125629e-05
    27   1.0674680911005455e-04   1.1585540503304391e-05
    28   3.8245609930273728e-06   1.9520489266932939e-06
    29   2.7486669935174617e-05   2.5670181354524964e-05
    30   2.9853169836079337e-05   9.9340353501184014e-06
    31   5.8188881016332173e-05   1.2333822202229178e-05
    32   7.1443762588586650e-06   1.6500599649320641e-05
    33   2.6434831105113198e-04   2.4403601054446855e-05
    34   1.9745649468571003e-05   2.6105156572931051e-05
    35   4.6950212097820849e-05   7.9545111045910387e-06
    36   5.3685652856231564e-05   4.7157501281668513e-06
    37   3.6340120281303243e-06   2.7084344945967037e-05
    38   2.6504659630315330e-04   7.7503722494837411e-07
    39   8.2221046184586603e-07   8.2586320485030942e-07
    40   1.4909035994153771e-06   7.1191164327245821e-06
    41   1.0867678797090962e-04   7.5861763035020640e-06
    42   1.3912409347491825e-05   7.2083036695016491e-06
    43   3.1848034732700993e-05   4.6521507536652365e-05
    44   8.1699260404058334e-05   1.2675506197325737e-06
    45   6.6910358422891474e-07   1.8941292791927517e-06
    46   2.3191497947306410e-04   8.8272625924794469e-05
    47   5.0743652904320742e-05   2.3636152970597290e-06
    48   8.6627278407055364e-06   7.8557885264167778e-06
    49   1.9923287275175394e-05   2.4429891687743336e-05
    50   5.0471083351377048e-05   1.2965106938872332e-05
    51   2.1745505780663342e-04   9.0768396294237859e-05
    52   1.0162069925124499e-04   4.1360093301800729e-06
    53   1.6227125774373760e-06   6.1747381674422507e-06
    54   6.4330350540387776e-05   8.0779014008740467e-06
    55   3.9484534523818074e-06   8.9385902945236070e-06
    56   4.8815461888871347e-05   1.3960620146517666e-06
    57   9.8894407347400394e-06   1.9494941516424198e-05
    58   9.5857753769150938e-05   3.1003098835393755e-05
    59   1.7271837242386254e-05   1.0840191120044831e-06
    60   1.0698763950084887e-05   3.4631295726370849e-05
    61   2.6310274398263649e-04   3.5862779678214222e-06
    62   3.7094599856553373e-05   5.1665946054374374e-05
    63   7.2570743169060584e-05   2.4992832844583371e-07
    64   8.4983089865835310e-06   3.9035273215541813e-05
    65   2.6092398258050446e-04   1.6462231322193005e-05
    66   3.9235102036951909e-06   8.4141413729175376e-07
    67   5.1831173422746733e-06   1.7489967438453332e-06
    68   3.9003337945965753e-05   2.9236192664152094e-05
    69   2.7062140555375640e-05   1.0196676820435380e-05
    70   4.8996561453029898e-05   1.1824910436492981e-05
    71   5.8181265965665826e-06   3.0726934017109049e-06
    72   3.4352435764102041e-05   2.6619799949626445e-05
    73   6.0223214400924121e-05   2.4007864990993968e-05
    74   1.1253655372713892e-04   5.0929995295403528e-05
    75   2.4239604020129854e-04   4.6243956616263753e-05
    76   1.3777622188801015e-05   2.0405463970827554e-06
    77   1.7917479915948888e-05   2.3296981895121673e-05
    78   3.3607594233979797e-05   2.2284396788056984e-06
    79   1.4055801209491485e-05   2.9509750882149761e-05
    80   1.0152808870880877e-04   2.2665851363833125e-05
    81   2.0713462546758288e-04   1.0544897403032329e-04
    82   7.4553536115676053e-05   2.1731963967423603e-06
    83   2.1354870470849632e-06   1.3470691121381879e-06
    84   1.2512294930164338e-06   1.0520187302237876e-06
    85   1.2674071627098393e-05   9.8369186574140712e-07
    86   2.7950320244678918e-07   5.6510465086242886e-07
    87   1.8604869405543359e-04   1.1585556921034617e-04
    88   9.3352052087711609e-05   4.1576054590449040e-05
    89   1.0045922000576708e-04   5.7618297420564481e-06
    90   5.3816325206221782e-05   1.2496840643235751e-05
    91   2.3468154963610279e-05   2.7918168254287784e-05
    92   3.9835091030481805e-05   1.5489268904275109e-06
    93   2.4946676740787938e-06   4.6440984269111925e-06
    94   1.2694337578603287e-04   1.0844239079591397e-04
    95   1.6409651376977246e-04   5.9409125565462596e-05
    96   9.0820199813268878e-05   2.1482172156435851e-05
    97   7.3222117952791006e-05   4.8164718578329377e-06
    98   5.7374412264149275e-07   2.3119934497205632e-06
    99   5.0205732566075968e-05   2.4786025931940102e-06
   100   8.5375765675373768e-07   5.6990423703980574e-07
   101   2.2102606279059219e-06   1.0077095657924123e-05
   102   2.2705054827237446e-04   9.2628404992025411e-05
