   250
     1   3.6295656801199416e-01  -5.3462066155601617e-01
     2  -1.0020268849856806e-01   1.0241792766354818e+00
     3  -2.2220707251300564e-01   8.9474942169568483e-01
     4  -9.4699364823937149e-01   1.1397085683980788e+00
     5  -6.9036799525391240e-02   6.0061686825918137e-01
     6  -1.2626801988578445e-01   5.9461172721048139e-01
     7  -3.7726609103169517e-01  -1.4935901228689556e+00
     8   4.8129008329177658e-02  -1.2694733312918098e+00
     9  -4.4423982949693919e-01  -9.0236388326841022e-01
    10  -2.7029941130078750e-01  -1.0200358197766428e+00
    11   6.9487995254956958e-01   1.4116459597467106e+00
    12  -3.4701220529600646e-02  -1.5127947768328533e+00
    13  -1.9711693023677584e-01   1.7311193240210463e+00
    14   8.8420585277530195e-01  -1.5098645878655221e+00
    15   4.4709715694010460e-01   1.7394603262438566e+00
    16   1.4950714362309092e-01   1.5236118969593844e+00
    17  -7.3124816327797026e-01  -1.4602405050094887e+00
    18   1.4417337879341158e-01   1.9694824720224193e+00
    19  -5.3604295978922334e-01   1.7252724289641239e+00
    20   1.0689070848024329e+00  -2.0242248621511183e+00
    21   3.8988317678458362e-01   1.3708422583836279e+00
    22  -9.7015104147866382e-01   1.5316341755552536e+00
    23  -1.4331843942244347e+00   1.6123388372292276e+00
    24  -3.0193723392541183e-01   2.1182281481182441e+00
    25   6.5944282085788819e-01  -1.6391358114598089e+00
    26  -8.7131107159628896e-01   2.3684672290369244e+00
    27  -1.0008177773910945e+00   1.5622638715693424e+00
    28   9.2251815173184881e-01  -2.6877093028062720e+00
    29   1.5843209083760965e-01   2.3465502504266795e+00
    30  -2.8271289922626486e-01  -1.9241587404610112e+00
    31   4.2606557086987851e-01   2.4799372346551074e+00
    32  -5.6808943022071186e-02  -2.4019804210953732e+00
    33  -1.9316767786904152e-01  -2.2686511578162505e+00
    34   8.4826441031475686e-02  -2.4989577771783886e+00
    35  -1.5907930062851392e+00   2.3526624567741421e+00
    36   6.3486833255398060e-03   2.8506478444911019e+00
    37   6.9337800287202911e-01  -3.1790805723758129e+00
    38  -6.9920270717106481e-01  -2.9745286538708431e+00
    39  -4.4589331281481781e-01   2.9551242567338312e+00
    40   1.3908681790049615e+00  -2.8562182343824065e+00
    41   7.1174031275109884e-01  -2.9579510141627656e+00
    42  -1.0170036864746237e+00   2.2674886098555604e+00
    43  -1.4867092174292232e-01  -2.4568203470809200e+00
    44  -1.9472308183727297e-01   2.7209809945939498e+00
    45  -4.4927651189510992e-01   2.9180351255750594e+00
    46  -1.3907360631032170e-01  -2.4421486392336904e+00
    47   5.6368598915228052e-01  -2.6645417481251656e+00
    48   5.2404074181289097e-02  -3.5384090217993469e+00
    49  -2.5108988319287417e-01  -3.1068311903072678e+00
    50   1.6728948468013485e-01  -3.1564642183634462e+00
    51   7.2010479510323600e-01   2.8706871299512171e+00
    52   3.4407039348730972e-01  -3.2348002073432189e+00
    53  -2.0264692022926589e-02  -2.9729462831144571e+00
    54  -2.8515415330698635e-01   2.7794882542408303e+00
    55   3.5653695214654063e-01   3.5387307685935419e+00
    56   6.7310576803886535e-01   3.0049620987786114e+00
    57  -1.3676417693841147e-02  -2.9386924280806141e+00
    58  -1.0633013875481854e+00   2.6133465436096412e+00
    59  -2.5256413282346446e-01  -3.2001318601639417e+00
    60  -1.1625391426552577e-01   2.9444688149102478e+00
    61  -5.5390272952622632e-01  -3.4190140235567519e+00
    62   5.2909324005729941e-01  -3.2708336246756478e+00
    63  -1.0457448767545631e-01  -3.1133230686037088e+00
    64   3.6243380083701998e-01   3.4417496706056441e+00
    65   1.1134153673808764e+00   3.1225151262693442e+00
    66   1.2272975643719708e-02  -3.6997472881103008e+00
    67  -4.4064635803607138e-01   3.5328115229460226e+00
    68   1.4169784117567783e+00  -3.0056609893131152e+00
    69   1.0365358610572555e+00   3.3585336832755037e+00
    70   2.1573519884615683e-01  -4.0199748484140621e+00
    71   1.0478148060228658e+00   3.3968718882375790e+00
    72   6.0034847528283246e-02   3.0687759676854496e+00
    73   7.6153368869564309e-01   3.3263883863757537e+00
    74   3.0445205595828478e-01  -3.6099811957126722e+00
    75  -1.4500589906120585e+00  -3.8752511669121414e+00
    76   3.5523953746865450e-01   3.8413712986468793e+00
    77  -8.5995236620281135e-02   3.4597966494867891e+00
    78   6.0898892795415382e-01  -3.1495084490088026e+00
    79  -1.5606410104796490e-02  -3.0856196000956646e+00
    80   6.0606650735311440e-01  -3.5846952693614607e+00
    81  -5.2877930118028738e-01   3.5213228653540321e+00
    82  -2.0164873058673882e-01  -3.1847655280105220e+00
    83  -4.1977748017600075e-01  -3.9789083139422958e+00
    84   2.1841144707811849e-01   3.5852699274760740e+00
    85  -7.5961973821302353e-01  -3.9765900471176896e+00
    86  -8.3330808716071558e-01  -3.7719177851220258e+00
    87   6.9837693912082754e-01   4.1458629312870681e+00
    88  -3.5617040522920196e-01  -3.7696590404042145e+00
    89   1.2088793664866748e-01  -4.2952226538253120e+00
    90   1.5397839417964818e-01   3.8647408128200165e+00
    91  -8.5733775442655896e-02  -3.4821577435644540e+00
    92  -9.2106758542044731e-01  -3.8005897790306560e+00
    93  -5.9533007806610649e-01   3.8354335850102483e+00
    94   5.7001222219010306e-01  -3.3597057259975891e+00
    95   1.4334706992296109e-01   3.5313558589605893e+00
    96   2.8987527629423301e-02   4.1195548203448080e+00
    97  -6.6164053635882614e-01   3.8850533649957733e+00
    98   1.2697203959073688e+00   4.0828160863037111e+00
    99  -3.3713092465331140e-01  -4.5623225714424462e+00
   100   5.0028277848807823e-01  -4.2248885377524914e+00
   101   4.5197365576089782e-01   3.7914326205973694e+00
   102  -5.0255339285257872e-01   4.2712557684101968e+00
   103  -5.5655029759310981e-01  -4.1973698059068711e+00
   104  -4.2073336830042063e-01  -4.2553989586509360e+00
   105   3.6806178019153657e-01  -4.4563167991570776e+00
   106  -6.1026210966956018e-01  -4.5183426166227134e+00
   107   4.0658779905825099e-01   4.2874293541505084e+00
   108  -5.0840808487831235e-02   4.2872705108044009e+00
   109   4.6907264613760352e-01   3.7826451920907154e+00
   110   2.7500554822043544e-01   4.1091831892160782e+00
   111  -7.8794100784151644e-01  -4.2803888070785101e+00
   112  -1.9232034197541198e-01  -4.5082600859775050e+00
   113   6.1970151664033324e-01   4.0582372623708363e+00
   114  -2.7696706754970812e-01  -5.1335513543231768e+00
   115   4.1374479316045626e-01  -4.1753819504844367e+00
   116  -8.5170379187355733e-02  -4.6222569472247130e+00
   117  -9.9814930670253155e-02   4.0367676627525002e+00
   118   2.2672723331162281e-01  -4.7614152927197697e+00
   119  -8.3675793686981825e-01  -4.3874859541043110e+00
   120  -1.3283714357125911e+00   4.9115472949567884e+00
   121  -7.4634291083105142e-01  -5.0417471129424820e+00
   122   8.7468241481534453e-02   4.5891192830184213e+00
   123   5.0132333661189010e-01  -4.5502427043044023e+00
   124   6.1095269027978705e-01  -4.5149178286971186e+00
   125  -1.0275485154925486e+00  -4.3495704723309432e+00
   126   6.1088715292685192e-01   4.6348601672282017e+00
   127  -1.4551134585188785e-01  -4.5928742683385773e+00
   128  -5.9744656111592109e-01  -4.2702337187621993e+00
   129  -7.6953155255097688e-02  -4.5470365189584045e+00
   130  -1.7903630553158248e-01  -4.3108977570684521e+00
   131  -1.9922976293235756e-01   4.5770510884725466e+00
   132   5.2412145267069976e-01  -4.4749291593514595e+00
   133   4.8041789231556070e-01   4.9272610010877775e+00
   134   2.4858645049146938e-01  -4.5444391403951405e+00
   135   3.2891397007213258e-01   5.2452347579283609e+00
   136  -2.3566517934886674e-01  -4.5901390714281547e+00
   137   5.6942753888955722e-01   4.7436626552959096e+00
   138  -1.3855522071345393e-02   4.6100511068320120e+00
   139  -2.6892886348230394e-01  -5.1621716727454228e+00
   140  -6.6136396573644740e-01   4.6308028130586187e+00
   141  -7.6655904952939347e-01   5.2432602443659695e+00
   142   7.0428256569209724e-01   4.5370438725272759e+00
   143   2.6792172739203313e-01  -4.8675871156930128e+00
   144   7.0916793053783767e-01  -4.5973028573521626e+00
   145  -4.8520342174578612e-01   5.1523608079305774e+00
   146   1.1429401810498465e+00  -4.8081802266269005e+00
   147   2.3190038471278210e-01   4.7947948073875839e+00
   148   4.7884567265965150e-01   4.6334984485708990e+00
   149  -4.1636099390994563e-01  -4.8233554238645873e+00
   150  -5.8226247984969670e-02   5.2288202384191829e+00
   151   9.1610679845141679e-02   5.8719242434123515e+00
   152   7.3886221189629997e-01   5.1744963154569881e+00
   153   4.3434636818540318e-01  -5.1746474818554260e+00
   154  -1.6040852136757716e-01  -4.5247522220706156e+00
   155   4.7975351499330249e-01  -4.8810236941086691e+00
   156   4.6791179428637236e-01  -5.3221777771154288e+00
   157  -4.5067739197548007e-01   4.9789940820337559e+00
   158  -2.5592781864019665e-01  -5.1608947019493012e+00
   159   4.4333971785025672e-01   5.1956834769905438e+00
   160   3.1988373585817992e-01   5.3226274958278363e+00
   161  -2.3924895672299634e-01   5.5111096195178693e+00
   162  -7.5895674616464981e-01   5.2038187851155708e+00
   163   3.2377550247939785e-01   4.8794255906908104e+00
   164  -6.6121799094789613e-01  -5.1911309757012898e+00
   165   2.1874030956134427e-01  -5.2750496761050494e+00
   166   4.7642888865755739e-01  -5.2577220834375842e+00
   167   6.1348711465054828e-01   5.6569396098588927e+00
   168   3.5834320853304952e-01  -5.1035355840590864e+00
   169   2.3944493148643251e-01   5.0883250156288735e+00
   170  -2.0504194144771926e-01  -5.6806829772840457e+00
   171   1.6831305005658454e-02  -4.7779276596395706e+00
   172   7.0066612061808953e-01   5.2613005676657831e+00
   173   3.8301217716738672e-01  -5.5003952912526142e+00
   174   1.0595433658592951e-01  -5.3860752562428234e+00
   175   7.8456331761696238e-02  -5.6033780357924012e+00
   176  -3.9396043598473418e-01   5.0445250355431144e+00
   177  -3.4039522750004131e-01   5.7099764060666018e+00
   178  -3.3705801663272972e-01   5.6492289451907389e+00
   179  -6.8931963862276502e-01   5.3364816812051048e+00
   180  -2.1204556624970539e-01  -5.3173543274212483e+00
   181   7.6487260037863858e-01  -5.4026875915087231e+00
   182  -3.2372437763764356e-01   5.3322077005876150e+00
   183   7.1467878430068008e-02   6.1459357665487708e+00
   184   1.1186210519011150e+00  -5.6786367519682361e+00
   185   1.0382305010461035e-01   5.9758669310269150e+00
   186   8.5770145046476820e-01   6.0756381863955928e+00
   187  -1.0782101731709375e+00  -5.6601693818044909e+00
   188  -1.1344444712880200e-01   5.3003293492613022e+00
   189  -2.9706171237075207e-01  -5.6329575001105310e+00
   190  -4.7106078401808404e-01   5.5388554463927964e+00
   191   2.7347870668109259e-02  -4.9532585597109522e+00
   192  -3.4156638215696278e-01   5.6904832445570817e+00
   193  -1.1014571989984587e+00  -5.8593495036622247e+00
   194  -9.0452504287811675e-01   6.0324734504757442e+00
   195   7.9947548256304279e-01   5.7776777055221089e+00
   196  -3.6097809777785822e-01  -5.5762150736641489e+00
   197   2.3134631659324545e-01   5.6465865446080370e+00
   198  -9.5544589655630063e-02  -5.6125939530569777e+00
   199   2.4840959035241997e-01  -5.5500090318746382e+00
   200  -2.0336942940724761e-01   6.5386025310577240e+00
   201   5.5510171956431480e-02  -6.0217808424826593e+00
   202   1.7039185718252231e-01  -5.4773981489756487e+00
   203   6.7989531272118831e-01  -5.9356559218594951e+00
   204   2.1959795320531431e-01  -5.4378444498817347e+00
   205  -7.0729078173529913e-02   5.9354367656953428e+00
   206   3.7064280827981877e-01   5.6113200206569172e+00
   207  -3.6447430524008489e-01  -5.5390699790763005e+00
   208   1.9505552022655098e-03  -5.6245029723941702e+00
   209  -5.3918174982261424e-01   5.5392898167539402e+00
   210   1.0903006860399351e+00  -5.9300889676507262e+00
   211   3.9563362220153014e-01  -5.7463317538343199e+00
   212   6.3346982203045110e-01   5.9973009172206284e+00
   213   6.5271291305330825e-01   5.9186476354477939e+00
   214   4.5142861061442202e-01   6.0724794695050264e+00
   215  -2.8731898902543818e-01  -5.9062054991337023e+00
   216   3.1306067673195459e-01  -5.8162741582153972e+00
   217   4.0552423142585758e-01  -6.1910338706171695e+00
   218  -9.2473500473657655e-03  -5.9349981835018504e+00
   219   4.6810146028791758e-02   6.2358867452838043e+00
   220   9.4431662502108646e-02  -6.3319109895449053e+00
   221  -1.0751740301074711e-01  -6.5776259576752718e+00
   222   1.0572327349299708e+00   6.2268362219660487e+00
   223  -6.2807614464595829e-01   6.7242944243278151e+00
   224   4.6709231676222357e-01   6.1514720735290123e+00
   225   5.4720720666398592e-01   5.9800037073409955e+00
   226  -8.3447109202517342e-02   6.2618418772949545e+00
   227  -9.5915110728145381e-01  -6.2145199221368008e+00
   228   6.4086460490848285e-01   6.6653851822794223e+00
   229  -4.0997713371820499e-01  -6.3401468768507110e+00
   230   4.2205120560754628e-01  -5.7000656486246308e+00
   231  -8.1889651798382757e-01   5.9329813957662507e+00
   232   5.6630270550986329e-02  -5.9582148030905095e+00
   233   9.8534638360454257e-02  -6.1761534734200501e+00
   234  -1.7225208932709846e-01  -6.2041208091106412e+00
   235   4.3290887740589068e-01  -5.7902706446163750e+00
   236   1.0210468631439169e+00   6.4141705712724182e+00
   237   4.9901048735610304e-01   6.0535013628121295e+00
   238   5.9020263879016843e-01  -5.8933258403370372e+00
   239   8.3723318899885901e-01  -6.2002505780925530e+00
   240   2.9021698288902731e-01   6.3399966449130361e+00
   241   4.1653075262470647e-02   6.1649376341579254e+00
   242   1.6313812726592386e-01   5.6795365684191887e+00
